time,2,3,35207,8804,4,30619,39102,8816,13122,17621,13124,8820,35221,13132,32,17639,8774,43973,13174,35236,17638,43975,42,8779,17645,30653,8781,39045,35254,8788,43994,57,17660,13076,8741,43940,13079,71,21949,8749,8751,30686,8744,35274,21947,17557,13062,8758,81,35283,17554,13069,43966,8764,8767,8760,8763,39145,8708,4436,101,13105,47794,35311,8717,109,17579,30688,112,39107,13101,30700,8732,35320,43930,13273,4538,8938,8943,17486,8928,8953,13249,43890,26163,4515,17494,13307,13304,43852,174,30524,17506,35104,38930,8897,17511,13301,17529,8926,38925,17534,13293,30496,13284,13285,8877,8879,13214,13208,35141,17408,17409,8866,4589,21804,13193,13194,43833,13188,13189,17431,13184,209,8881,210,35153,237,17451,35179,13237,4565,226,4557,17465,43802,26198,17459,12871,4134,278,30340,276,26554,12874,21737,286,12883,12880,34948,9063,12887,12885,9066,21755,9070,271,9044,12902,35002,35000,9050,17916,35007,17918,17888,293,21719,9031,9035,34984,43727,39326,302,39392,9009,26608,43711,17819,26617,8997,26592,17806,12831,9002,35019,30437,17841,12835,376,8966,35041,12850,8972,35054,8968,39386,12859,4267,39211,13005,17746,12998,12997,9198,26415,47965,9186,17734,9189,34823,13032,34879,13037,9182,43612,4230,13030,13049,9167,21599,9153,4243,9155,13046,47887,39279,21548,21547,9145,9143,17685,4323,39293,17676,12956,17675,17668,9123,9121,9116,17727,9119,12975,17726,12968,12969,30314,12963,12989,17709,17707,12976,17697,8262,30132,39569,12670,559,12668,47358,35753,12644,12654,8280,18118,12637,4922,8308,12615,30081,12611,30082,8319,43513,35810,12593,18084,35819,12605,12578,30176,18103,35830,18101,18106,12586,8218,18104,18105,8220,577,30160,8229,64600,18059,30170,8246,22439,12552,600,35807,35805,25615,22364,43343,684,680,8391,8390,22356,47218,22351,702,5006,703,701,35641,12778,12779,35640,39434,12772,35638,12773,8402,8400,12767,43371,5050,8426,22388,8422,22384,8419,25660,8447,43388,25653,12741,8437,8434,12739,22298,12731,8331,17961,5087,22302,12732,8323,39505,43265,43268,30071,5078,12714,8346,12715,25689,12713,8345,766,22284,5056,8342,17975,8343,12709,8365,8364,719,12702,22335,17923,25700,12695,8359,8358,12683,8382,8368,721,5089,12389,22212,35511,12390,29863,8529,12386,12399,8542,12392,4628,47605,8513,8514,18403,803,812,4637,8527,4635,18390,12357,8565,4645,786,4641,8560,29838,18398,4651,4648,12374,8551,8546,8544,4657,39869,8559,12383,43244,8553,4673,12322,8469,8468,22150,8470,8473,4685,12333,26079,4686,12337,12338,8452,18351,39906,855,8501,852,39912,4713,12297,12302,35549,12301,4716,12306,8482,12305,4721,12310,4725,8491,12312,35531,8495,8492,22205,8668,4750,18302,8664,8657,4739,4766,12542,4761,35371,29748,4755,12530,35357,4780,12491,35352,8697,4775,39718,4770,12480,4768,4795,39737,25899,8681,8680,39735,4788,8674,4808,4809,65000,4812,8607,4800,12452,12455,8585,35432,4826,12476,8591,12479,25921,39785,25983,12430,4847,12418,29761,18199,25973,39783,4837,8629,35400,4862,29791,35407,39792,8615,25956,1103,29648,20912,5486,5483,9787,29636,20903,29632,48768,20899,16531,29695,5466,29691,16552,1126,5462,29686,5463,9730,1120,9729,25308,20876,20877,20875,29668,20985,5432,48858,9824,25249,20976,5427,9829,5429,5430,9831,5431,9848,25273,20960,29568,5408,29571,5413,45046,20965,5400,16617,25229,9794,5394,5392,5396,29608,5391,29614,9822,20940,9821,16637,5388,5377,45010,9808,25233,20932,1221,36167,5617,5616,9901,16397,9902,25192,1237,5606,1239,16406,9911,5602,20771,5603,9918,29518,5610,16422,5588,14259,25152,29553,20766,20764,29562,25163,1257,20760,14265,1267,5568,29551,20751,29550,5580,25180,40009,5578,20746,1273,5577,20850,9957,20853,5563,29468,25137,5538,44913,5539,29442,14276,20836,5541,25143,25144,14282,20842,16482,5523,29491,5522,9924,25098,9931,9930,9929,5532,20803,5507,44882,16503,9942,5511,20804,20811,5518,29386,20640,29405,29404,10029,10026,25577,10021,29422,10015,10010,49060,10002,16815,16814,20632,16810,20634,16805,13878,25530,49100,25532,49102,1299,35985,10098,20704,10103,29319,16852,25525,1290,25512,44782,1280,29329,25504,20725,36024,36030,25490,20676,25472,40341,25478,20519,20516,16657,16668,25467,25466,44581,25447,48918,20530,10145,25441,25454,29278,48920,13979,44587,20485,20500,48950,25408,35937,16685,40285,29304,14010,25395,10228,16735,25405,25386,14041,29208,25384,10217,16713,10223,44654,1456,20547,14051,10201,20552,29232,20562,20569,25356,25358,40220,9226,36843,9225,9229,29170,21392,21396,1659,13609,24793,21385,21379,24785,17078,44436,9237,1653,21433,13591,13576,29131,17054,48268,44467,21409,9264,29124,9269,29125,36820,21414,9270,29119,13692,9293,29113,24709,48371,13680,17151,9308,24730,48362,9304,24724,9299,21501,24748,21502,1547,29076,9318,21488,13649,29075,24739,13645,9341,44540,17113,29061,9329,29056,21473,24642,21270,9351,29047,1764,29049,36716,40542,29053,6083,36727,9370,9371,1784,1785,48172,21261,6128,21299,6130,1733,9381,29017,13720,36687,21310,24689,9394,21284,13703,36692,1754,21294,1759,44358,24589,21341,9416,13792,21312,24607,28968,1668,21360,40498,6067,9443,28947,13778,13789,13791,6079,28959,13790,21371,28929,1680,9457,24637,24638,21353,13768,6057,6059,9497,28906,9498,1916,40911,28910,9503,21127,9482,40927,5713,9474,28917,21142,25086,25074,28870,28890,21183,17293,9505,48533,1853,5645,24990,28840,17400,9560,21189,17398,13408,1836,44237,13432,24971,28858,24961,5650,17379,21202,21229,21226,13385,28809,5668,21219,9584,36493,13407,9583,17356,5693,25003,5690,1803,44267,1798,21232,24916,2042,21011,21013,9607,21021,36461,9650,17175,24955,9658,28745,28761,9680,21056,28707,28716,28719,24863,5769,1955,5778,9718,17232,44158,36377,21099,9723,5800,24867,17231,17228,17224,2200,15296,41842,23911,23910,23930,23935,6539,6536,41820,23877,33070,19554,36881,41798,23855,10933,10929,36991,23871,6648,10913,32592,10912,10910,36943,36937,6598,32613,36934,15267,32609,33132,45629,6621,15290,10886,33125,36944,15169,6432,28347,32654,6453,45786,6458,6461,41965,33165,10835,36992,10834,6402,15201,41938,6407,36996,36997,15206,37004,2110,6412,15219,24018,33189,19685,15227,32703,19693,6429,24028,41910,6503,2134,6509,2140,6505,2116,6517,2118,2119,10796,6471,41877,37061,28368,15149,23947,6473,28356,33251,37084,15164,45758,2152,2153,32760,11242,6332,6320,41571,11232,6327,19782,6325,6315,11259,11260,32787,41589,23655,6298,6300,23647,6295,41560,2495,15078,6395,45845,6389,2500,11172,6387,6386,2497,6385,6384,28513,6380,14989,19740,32327,2519,2516,19752,32869,2529,11164,23563,2551,6181,32440,11081,6175,23752,11096,32952,19962,23754,11100,41692,14868,19855,2379,2386,23724,14860,41659,50215,23700,11014,11030,11025,28625,6221,19898,33597,24399,7049,10457,14825,33588,10452,32034,20081,20080,27664,45180,7066,7065,33569,7081,14793,10490,27700,2711,10480,33554,27696,45147,33544,2698,7091,33536,41313,10466,10396,10397,14754,32098,24320,24326,24324,41230,7132,20001,41221,27768,10429,27765,32068,14745,14744,7162,2764,27757,14751,14743,27750,14742,2614,10326,32164,2611,32162,6912,24526,27807,6922,24523,45291,10310,14710,24535,33698,14717,2603,6939,2588,10367,2586,20161,24560,41440,2572,41453,45274,41360,6983,2687,2686,2685,27843,33771,33770,33775,7004,20115,7012,10292,2647,33748,24489,24490,7018,14608,7029,10282,27917,31800,41034,33321,6805,45430,24151,14572,6799,45419,24130,6846,27948,24186,20299,41066,14551,6830,6828,14537,24167,6822,6820,33302,6821,10738,40969,3043,45352,24077,6848,6849,3058,6851,27986,6853,6854,6855,6907,6910,6908,14492,40994,45321,6894,14477,28028,10674,31810,33363,6881,6886,14453,6677,2854,41157,14454,28032,2860,31932,2856,20459,6661,6663,10578,6667,2874,10586,6706,10594,2819,10607,2828,6695,31877,6703,6702,6697,45514,6736,31985,2914,6739,41095,24213,14390,6746,24218,6747,14371,6724,6731,6730,24203,6735,6770,6774,24247,24246,2884,14361,2895,2907,6762,2905,20376,22822,37986,11955,31554,7660,3292,27257,16265,7657,3269,7668,7670,3267,3277,16285,16284,49550,7679,34123,34164,37958,7617,3313,3327,31595,34169,3320,3303,3302,3301,3300,42755,18479,3308,7643,11915,3307,42763,3216,3218,12021,12025,3225,31499,31501,31500,22894,7600,16338,3209,7610,3213,3212,3215,42861,3248,7552,3249,3255,3252,31529,11992,3257,3261,7568,7575,3239,34087,3243,42831,34270,11837,7533,7529,16128,16131,31708,22969,11816,7545,34250,7540,16150,34245,7543,7539,42909,22927,7500,7497,38091,31715,38082,7514,22938,49451,34279,18596,34275,18592,16206,7470,7459,16218,31643,42979,7473,7474,34177,11867,3130,7438,31661,34224,18678,7430,38022,38040,3112,11854,11855,23005,42959,11853,16243,11841,46836,11845,16245,18695,22581,16016,31313,16030,31323,22566,46849,27506,22561,33874,12222,3549,18712,22548,7381,3557,33891,38225,18734,3561,7385,38235,42504,12180,46887,3573,12181,12182,12178,12179,12188,42525,38220,18747,3578,16083,38193,16086,3462,31252,27434,16095,31261,22626,16065,7332,38182,18779,31242,46925,33823,3491,31283,33843,7296,16097,33840,38149,7303,31272,38158,15895,12064,12083,22691,31424,7260,12041,12042,42632,31477,15924,42652,15919,15915,49204,31458,18888,3340,3330,33920,18881,12129,33922,22773,18885,33926,22772,3352,3356,3344,42739,22759,3361,27524,15982,33970,3378,15974,34676,31077,15785,8151,11398,15803,8153,18990,31100,15805,11404,15744,38496,31042,8167,34655,15757,23342,3776,11427,15763,11426,38516,23352,3786,15772,38525,34610,11486,23372,8075,31027,34594,11457,15857,11456,31025,3758,42313,3754,26677,19029,15808,23393,19024,42352,34591,3741,3738,30998,15830,11491,42337,3714,15836,42346,8121,3720,15835,42396,8002,8001,3701,11272,15672,8025,34797,38613,26821,19108,15626,3676,26878,8047,11317,19092,34772,8039,15623,8057,15641,19080,19082,8060,3662,8048,34759,8055,7949,23498,11351,26769,31167,15742,19181,15738,38548,15735,38550,46320,19169,34718,31117,15694,38569,3605,15685,19158,19159,23520,26801,3602,31133,3597,19151,23550,7992,15706,26794,3595,23541,34695,15702,31126,11367,15703,46385,7893,19239,7896,30844,11664,34419,11666,42000,26972,34430,26978,7922,42020,11686,38776,49800,19214,30784,38757,7911,38759,7908,30794,15497,30799,27005,49895,23126,15606,30768,15600,26882,15612,30781,23131,34358,15589,38661,19318,46435,15587,7821,15598,19271,34304,26914,34305,15570,11758,30751,15576,34325,11766,26935,30726,15557,19283,7843,34323,30721,23148,42104,7849,27085,30960,30962,15412,19366,19384,42143,11537,30950,7795,15377,23216,11556,7786,7784,3933,7788,34513,30912,15366,38809,19429,11590,30902,19430,38794,30890,46562,30881,7682,19406,7738,19401,19397,15444,27044,15440,19422,34456,27066,15435,11643,27064,27065,7714,7713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
